entity,age-months
staging/src/k8s.io/legacy-cloud-providers/azure/azure_ratelimit_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_routes.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_routes_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_standard.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_standard_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_storage.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_storage_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_storageaccount.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_storageaccount_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_utils.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_utils_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_vmsets.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_vmss.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_vmss_cache.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_vmss_cache_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_vmss_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_wrap.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_wrap_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_zones.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/azure_zones_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/cache/azure_cache.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/cache/azure_cache_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/cache/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/armclient/azure_armclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/armclient/azure_armclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/armclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/armclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/armclient/mockarmclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/armclient/mockarmclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/azure_client_config.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/azure_client_config_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/containerserviceclient/azure_containerserviceclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/containerserviceclient/azure_containerserviceclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/containerserviceclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/containerserviceclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/containerserviceclient/mockcontainerserviceclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/containerserviceclient/mockcontainerserviceclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/deploymentclient/azure_deploymentclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/deploymentclient/azure_deploymentclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/deploymentclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/deploymentclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/deploymentclient/mockdeploymentclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/deploymentclient/mockdeploymentclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/diskclient/azure_diskclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/diskclient/azure_diskclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/diskclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/diskclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/diskclient/mockdiskclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/diskclient/mockdiskclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/fileclient/azure_fileclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/fileclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/fileclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/fileclient/mockfileclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/fileclient/mockfileclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/interfaceclient/azure_interfaceclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/interfaceclient/azure_interfaceclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/interfaceclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/interfaceclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/interfaceclient/mockinterfaceclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/interfaceclient/mockinterfaceclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/loadbalancerclient/azure_loadbalancerclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/loadbalancerclient/azure_loadbalancerclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/loadbalancerclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/loadbalancerclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/loadbalancerclient/mockloadbalancerclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/loadbalancerclient/mockloadbalancerclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/publicipclient/azure_publicipclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/publicipclient/azure_publicipclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/publicipclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/publicipclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/publicipclient/mockpublicipclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/publicipclient/mockpublicipclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routeclient/azure_routeclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routeclient/azure_routeclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routeclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routeclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routeclient/mockrouteclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routeclient/mockrouteclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routetableclient/azure_routetableclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routetableclient/azure_routetableclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routetableclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routetableclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routetableclient/mockroutetableclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/routetableclient/mockroutetableclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/securitygroupclient/azure_securitygroupclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/securitygroupclient/azure_securitygroupclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/securitygroupclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/securitygroupclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/securitygroupclient/mocksecuritygroupclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/securitygroupclient/mocksecuritygroupclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/snapshotclient/azure_snapshotclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/snapshotclient/azure_snapshotclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/snapshotclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/snapshotclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/snapshotclient/mocksnapshotclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/snapshotclient/mocksnapshotclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/storageaccountclient/azure_storageaccountclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/storageaccountclient/azure_storageaccountclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/storageaccountclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/storageaccountclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/storageaccountclient/mockstorageaccountclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/storageaccountclient/mockstorageaccountclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/subnetclient/azure_subnetclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/subnetclient/azure_subnetclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/subnetclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/subnetclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/subnetclient/mocksubnetclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/subnetclient/mocksubnetclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmclient/azure_vmclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmclient/azure_vmclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmclient/mockvmclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmclient/mockvmclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmsizeclient/azure_vmsizeclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmsizeclient/azure_vmsizeclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmsizeclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmsizeclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmsizeclient/mockvmsizeclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmsizeclient/mockvmsizeclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssclient/azure_vmssclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssclient/azure_vmssclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssclient/mockvmssclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssclient/mockvmssclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssvmclient/azure_vmssvmclient.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssvmclient/azure_vmssvmclient_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssvmclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssvmclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssvmclient/mockvmssvmclient/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/clients/vmssvmclient/mockvmssvmclient/interface.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/main_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/metrics/azure_metrics.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/metrics/azure_metrics_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/metrics/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/mockvmsets/azure_mock_vmsets.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/mockvmsets/doc.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/retry/azure_error.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/retry/azure_error_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/retry/azure_retry.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/retry/azure_retry_test.go,14
staging/src/k8s.io/legacy-cloud-providers/azure/retry/doc.go,14
vendor/github.com/Azure/azure-sdk-for-go/LICENSE.txt,14
vendor/github.com/Azure/azure-sdk-for-go/NOTICE.txt,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/CHANGELOG.md,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/_meta.json,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/availabilitysets.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/client.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/containerservices.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/dedicatedhostgroups.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/dedicatedhosts.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/diskencryptionsets.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/disks.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/enums.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/galleries.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/galleryapplications.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/galleryapplicationversions.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/galleryimages.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/galleryimageversions.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/images.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/loganalytics.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/models.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/operations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/proximityplacementgroups.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/resourceskus.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/snapshots.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/sshpublickeys.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/usage.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/version.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/virtualmachineextensionimages.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/virtualmachineextensions.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/virtualmachineimages.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/virtualmachineruncommands.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/virtualmachines.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/virtualmachinescalesetextensions.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/virtualmachinescalesetrollingupgrades.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/virtualmachinescalesets.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/virtualmachinescalesetvmextensions.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/virtualmachinescalesetvms.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-12-01/compute/virtualmachinesizes.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/CHANGELOG.md,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/_meta.json,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/client.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/enums.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/models.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/operations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/registries.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/replications.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/runs.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/tasks.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/version.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/webhooks.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-04-01/containerservice/CHANGELOG.md,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-04-01/containerservice/_meta.json,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-04-01/containerservice/agentpools.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-04-01/containerservice/client.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-04-01/containerservice/containerservices.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-04-01/containerservice/enums.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-04-01/containerservice/managedclusters.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-04-01/containerservice/models.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-04-01/containerservice/openshiftmanagedclusters.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-04-01/containerservice/operations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-04-01/containerservice/version.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/CHANGELOG.md,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/_meta.json,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/applicationgateways.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/applicationsecuritygroups.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/availabledelegations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/availableendpointservices.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/availableprivateendpointtypes.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/availableresourcegroupdelegations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/azurefirewallfqdntags.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/azurefirewalls.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/bastionhosts.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/bgpservicecommunities.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/client.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/connectionmonitors.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/ddoscustompolicies.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/ddosprotectionplans.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/defaultsecurityrules.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/enums.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressroutecircuitauthorizations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressroutecircuitconnections.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressroutecircuitpeerings.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressroutecircuits.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressrouteconnections.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressroutecrossconnectionpeerings.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressroutecrossconnections.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressroutegateways.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressroutelinks.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressrouteports.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressrouteportslocations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/expressrouteserviceproviders.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/firewallpolicies.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/firewallpolicyrulegroups.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/hubvirtualnetworkconnections.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/inboundnatrules.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/interfaceipconfigurations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/interfaceloadbalancers.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/interfacesgroup.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/interfacetapconfigurations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/loadbalancerbackendaddresspools.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/loadbalancerfrontendipconfigurations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/loadbalancerloadbalancingrules.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/loadbalancernetworkinterfaces.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/loadbalanceroutboundrules.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/loadbalancerprobes.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/loadbalancers.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/localnetworkgateways.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/models.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/natgateways.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/operations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/p2svpngateways.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/p2svpnserverconfigurations.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/packetcaptures.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/peerexpressroutecircuitconnections.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/privateendpoints.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/privatelinkservices.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/profiles.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/publicipaddresses.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/publicipprefixes.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/resourcenavigationlinks.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/routefilterrules.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/routefilters.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/routes.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/routetables.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/securitygroups.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/securityrules.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/serviceassociationlinks.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/serviceendpointpolicies.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/serviceendpointpolicydefinitions.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/servicetags.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/subnets.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/usages.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/version.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/virtualhubs.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/virtualnetworkgatewayconnections.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/virtualnetworkgateways.go,14
vendor/github.com/Azure/azure-sdk-for-go/services/network/mgmt/2019-06-01/network/virtualnetworkpeerings.go,14
